"","temp","wd","ws","atmos_pres","dew_point","rh","ceil_hgt","visibility","aa1_1","aa1_2","aa1_3","aa1_4","year","month","day","timestamp"
"7358",8.3,310,3.6,1014.7,-1.7,49.4,22000,16093,1,0,"9","5",2019,11,3,"13:00"
"7359",10,270,3.6,1014.6,-1.7,44,22000,16093,1,0,"9","5",2019,11,3,"14:00"
"7360",9.4,260,1.5,1014.5,-2.8,42.2,2286,16093,1,0,"9","5",2019,11,3,"15:00"
"7361",9.4,260,2.6,1014.9,-2.2,44.2,2743,16093,1,0,"9","5",2019,11,3,"16:00"
"7362",8.9,230,2.1,1015.5,-1.7,47.4,2743,16093,1,0,"9","5",2019,11,3,"17:00"
"7363",8.3,220,2.1,1016.1,-1.7,49.4,1981,16093,1,0,"9","5",2019,11,3,"18:00"
"7364",7.8,280,2.6,1017.2,-0.6,55.3,NA,16093,1,0,"9","5",2019,11,3,"19:00"
"7365",5.6,270,2.1,1018,-2.8,54.8,22000,16093,1,0,"9","5",2019,11,3,"20:00"
"7366",3.9,350,2.6,1019.7,-2.8,61.6,22000,16093,1,0,"9","5",2019,11,3,"21:00"
"7367",4.4,270,2.6,1019.9,-2.8,59.5,22000,16093,1,0,"9","5",2019,11,3,"22:00"
"7368",4.4,260,2.6,1020.4,-2.2,62.2,22000,16093,1,0,"9","5",2019,11,3,"23:00"
"7369",3.9,260,2.6,1021.1,-2.2,64.4,22000,16093,1,0,"2","5",2019,11,4,"00:00"
"7370",3.3,999,0,1021.5,-2.2,67.2,22000,16093,1,0,"9","5",2019,11,4,"01:00"
"7371",2.8,260,2.1,1022.2,-1.7,72.3,22000,16093,1,0,"9","5",2019,11,4,"02:00"
"7372",2.2,999,0,1022.7,-2.2,72.7,22000,16093,NA,NA,NA,NA,2019,11,4,"03:00"
"7373",0.6,999,0,1023.3,-2.2,81.5,22000,16093,NA,NA,NA,NA,2019,11,4,"04:00"
"7374",0,200,2.1,1024.2,-2.2,85.1,22000,16093,NA,NA,NA,NA,2019,11,4,"05:00"
"7375",0.6,999,0,1024.7,-1.7,84.6,22000,16093,NA,NA,NA,NA,2019,11,4,"06:00"
"7376",-0.6,200,2.6,1025.7,-1.7,92.3,22000,16093,24,999.9,"1","9",2019,11,4,"07:00"
"7377",1.1,210,1.5,1026.3,-1.7,81.6,22000,16093,1,0,"9","5",2019,11,4,"08:00"
"7378",4.4,999,0,1026.9,-0.6,70,NA,16093,1,0,"9","5",2019,11,4,"09:00"
"7379",6.1,999,1.5,1027.1,-1.7,57.4,22000,16093,1,0,"9","5",2019,11,4,"10:00"
"7380",7.2,999,2.1,1026.7,-2.8,49,22000,16093,1,0,"9","5",2019,11,4,"11:00"
"7381",7.8,130,1.5,1026,-4.4,41.8,22000,16093,1,0,"9","5",2019,11,4,"12:00"
"7382",8.9,999,1.5,1026.2,-3.9,40.3,22000,16093,1,0,"9","5",2019,11,4,"13:00"
"7383",8.9,260,2.6,1026,-5,37.1,22000,16093,1,0,"9","5",2019,11,4,"14:00"
"7384",8.9,220,3.1,1026.5,-5.6,35.4,22000,16093,1,0,"9","5",2019,11,4,"15:00"
"7385",7.8,180,2.6,1026.4,-2.2,49.2,22000,16093,1,0,"9","5",2019,11,4,"16:00"
"7386",6.1,180,2.6,1026.6,-2.2,55.3,22000,16093,1,0,"9","5",2019,11,4,"17:00"
"7387",5.6,170,3.6,1026.8,-2.2,57.2,22000,16093,1,0,"9","5",2019,11,4,"18:00"
"7388",5.6,999,3.1,1027,-1.1,62.1,22000,16093,1,0,"9","5",2019,11,4,"19:00"
"7389",5.6,190,2.1,1027.2,0,67.2,22000,16093,1,0,"9","5",2019,11,4,"20:00"
"7390",5.6,170,4.1,1026.6,0.6,70.2,2896,16093,1,0,"9","5",2019,11,4,"21:00"
"7391",6.1,160,4.6,1026.3,1.1,70.3,2743,16093,1,0,"9","5",2019,11,4,"22:00"
"7392",6.1,170,3.1,1026.4,1.7,73.4,22000,16093,1,0,"9","5",2019,11,4,"23:00"
"7393",6.1,170,2.6,1026.4,1.7,73.4,22000,16093,24,0,"9","5",2019,11,5,"00:00"
"7394",6.7,180,2.6,1026.2,1.7,70.4,22000,16093,NA,NA,NA,NA,2019,11,5,"01:00"
"7395",6.7,180,2.6,1025.9,1.1,67.5,22000,16093,NA,NA,NA,NA,2019,11,5,"02:00"
"7396",6.7,999,2.1,1025.6,1.7,70.4,22000,16093,NA,NA,NA,NA,2019,11,5,"03:00"
"7397",7.2,160,3.1,1025.3,3.3,76.3,22000,16093,NA,NA,NA,NA,2019,11,5,"04:00"
"7398",7.2,170,3.1,1025.2,4.4,82.4,22000,16093,NA,NA,NA,NA,2019,11,5,"05:00"
"7399",7.8,170,3.1,1025,5.6,86,457,16093,NA,NA,NA,NA,2019,11,5,"06:00"
"7400",8.3,160,3.6,1025.1,6.7,86.1,518,16093,24,999.9,"1","9",2019,11,5,"07:00"
"7401",10,999,999,1025,7.8,82.8,457,16093,NA,NA,NA,NA,2019,11,5,"08:00"
"7402",10.6,170,3.1,1024.6,8,81.8,427,16093,1,0,"9","5",2019,11,5,"09:00"
"7403",11,180,3.6,1024.2,8,81.8,488,16093,1,0,"9","5",2019,11,5,"10:00"
"7404",11.1,160,4.6,1023.6,8.3,82.9,549,16093,1,0,"9","5",2019,11,5,"11:00"
"7405",11.7,999,3.1,1022.4,8.9,83,NA,16093,1,0,"9","5",2019,11,5,"12:00"
"7406",12.2,180,4.6,1021.1,8.3,77.1,2591,16093,1,0,"9","5",2019,11,5,"13:00"
"7407",10.6,999,2.1,1020.9,9.4,92.3,1280,8047,1,0.3,"9","5",2019,11,5,"14:00"
"7408",10,150,2.6,1019.9,9.4,92.3,396,12875,1,0,"2","1",2019,11,5,"15:00"
"7409",9.4,999,999,1019.6,8.9,96.7,213,4828,1,0.2,"3","1",2019,11,5,"16:00"
"7410",9.4,160,3.1,1019.3,8.9,96.7,274,8047,1,1,"9","5",2019,11,5,"17:00"
"7411",9.4,160,2.6,1018.3,9.4,100,91,9656,NA,NA,NA,NA,2019,11,5,"18:00"
"7412",8.9,999,999,1016.7,8.9,100,91,8047,NA,NA,NA,NA,2019,11,5,"19:00"
"7413",8.3,999,999,1017.2,8.3,100,91,6437,1,0,"9","5",2019,11,5,"20:00"
"7414",8.9,999,999,1017,8.9,100,61,2816,1,0,"9","5",2019,11,5,"21:00"
"7415",9.4,999,999,1017.2,8.9,96.7,91,8047,1,0,"9","5",2019,11,5,"22:00"
"7416",9.4,999,999,1017.4,8.9,96.7,152,11265,1,0,"9","5",2019,11,5,"23:00"
"7417",8.9,999,999,1017.7,6.7,86.1,22000,16093,24,2.8,"9","5",2019,11,6,"00:00"
"7418",7.2,999,999,1017.5,3.9,79.6,22000,16093,NA,NA,NA,NA,2019,11,6,"01:00"
"7419",6.1,999,999,1018,2.2,76.1,22000,16093,NA,NA,NA,NA,2019,11,6,"02:00"
"7420",5,999,999,1018.5,0.6,73.2,22000,16093,NA,NA,NA,NA,2019,11,6,"03:00"
"7421",5,999,999,1019.5,-0.6,67.1,22000,16093,NA,NA,NA,NA,2019,11,6,"04:00"
"7422",4.4,999,999,1020.2,-1.1,67.5,22000,16093,NA,NA,NA,NA,2019,11,6,"05:00"
"7423",3.9,999,999,1020.5,-1.1,69.9,22000,16093,NA,NA,NA,NA,2019,11,6,"06:00"
"7424",3.3,999,999,1021.7,-0.6,75.6,2134,16093,24,999.9,"1","9",2019,11,6,"07:00"
"7425",3.9,999,999,1022.6,-1.1,69.9,22000,16093,NA,NA,NA,NA,2019,11,6,"08:00"
"7426",-999,999,999,0,-999,NA,NA,NA,NA,NA,NA,NA,2019,11,6,"09:00"
"7427",-999,999,999,0,-999,NA,NA,NA,NA,NA,NA,NA,2019,11,6,"10:00"
"7428",8.3,270,6.7,1023,-6.7,33.9,NA,16093,NA,NA,NA,NA,2019,11,6,"11:00"
"7429",8.3,300,6.7,1022.8,-7.2,32.6,22000,16093,1,0,"9","5",2019,11,6,"12:00"
"7430",8.9,300,8.8,1022.9,-8.3,28.8,22000,16093,1,0,"9","5",2019,11,6,"13:00"
"7431",8.3,310,6.7,1023.3,-6.7,33.9,22000,16093,1,0,"9","5",2019,11,6,"14:00"
"7432",7.8,300,4.6,1024,-7.8,32.2,22000,16093,1,0,"9","5",2019,11,6,"15:00"
"7433",6.1,300,4.1,1024.7,-6.1,41.3,22000,16093,1,0,"9","5",2019,11,6,"16:00"
"7434",3.9,320,2.6,1025.3,-6.7,45.9,22000,16093,1,0,"9","5",2019,11,6,"17:00"
"7435",3.3,999,0,1026,-6.1,50.2,22000,16093,1,0,"9","5",2019,11,6,"18:00"
"7436",2.8,999,0,1025.9,-5.6,54,22000,16093,1,0,"9","5",2019,11,6,"19:00"
"7437",1.1,999,0,1026.2,-5.6,61,22000,16093,1,0,"9","5",2019,11,6,"20:00"
"7438",0,190,1.5,1026.5,-5,69.1,22000,16093,1,0,"9","5",2019,11,6,"21:00"
"7439",0,190,2.1,0,-5,69.1,22000,16093,1,0,"9","5",2019,11,6,"22:00"
"7440",0,999,0,1025.8,-5,69.1,22000,16093,1,0,"9","5",2019,11,6,"23:00"
"7441",0,170,1.5,1025.4,-5,69.1,22000,16093,1,0,"9","5",2019,11,7,"00:00"
"7442",0,190,1.5,1025.4,-4.4,72.3,2743,16093,1,0,"9","5",2019,11,7,"01:00"
"7443",0.6,140,2.6,1024.2,-4.4,69.2,2134,16093,1,0,"9","5",2019,11,7,"02:00"
"7444",0,200,2.6,1023.7,-3.9,75,2438,16093,1,0,"9","5",2019,11,7,"03:00"
"7445",0.6,200,2.6,1023.2,-3.3,75.1,2286,16093,1,0,"9","5",2019,11,7,"04:00"
"7446",1.1,200,2.1,1022.3,-3.9,69.3,1981,16093,1,0,"9","5",2019,11,7,"05:00"
"7447",2.8,200,1.5,1022,-5.6,54,1981,16093,1,0,"9","5",2019,11,7,"06:00"
"7448",2.8,190,2.1,1021.2,-3.9,61.4,2134,16093,24,999.9,"1","9",2019,11,7,"07:00"
"7449",3.3,999,0,1021.3,-4.4,57.1,2438,16093,NA,NA,NA,NA,2019,11,7,"08:00"
"7450",3.9,180,1.5,1020.3,-2.2,64.4,2591,16093,1,0,"9","5",2019,11,7,"09:00"
"7451",4.4,200,2.1,1019.9,-2.8,59.5,3048,16093,1,0,"9","5",2019,11,7,"10:00"
"7452",5,210,2.1,1018.7,-2.8,57.1,2896,16093,1,0,"9","5",2019,11,7,"11:00"
"7453",5.6,999,2.1,1018,-2.2,57.2,1676,16093,1,0,"2","5",2019,11,7,"12:00"
"7454",5,999,2.1,1017,-1.1,64.7,1829,16093,1,0,"2","5",2019,11,7,"13:00"
"7455",5,999,2.1,1015.8,0,70.1,1676,14484,1,0,"2","5",2019,11,7,"14:00"
"7456",5,220,3.6,1015.9,1.7,79.2,1250,12875,1,0,"2","5",2019,11,7,"15:00"
"7457",4.4,250,2.1,1016.1,2.8,89.3,1280,11265,1,0,"2","5",2019,11,7,"16:00"
"7458",3.3,330,2.1,1015.6,2.2,92.5,274,9656,1,0,"2","1",2019,11,7,"17:00"
"7459",2.2,340,2.1,1015.8,1.7,95.8,945,11265,1,0.5,"3","1",2019,11,7,"18:00"
"7460",2.2,310,1.5,1015.9,1.7,96.5,122,8047,1,0,"2","1",2019,11,7,"19:00"
"7461",1.7,340,2.1,1015.3,1.1,95.8,122,9656,1,0,"2","1",2019,11,7,"20:00"
"7462",1,350,3.6,1015,1,100,152,0,1,0.2,"3","1",2019,11,7,"21:00"
"7463",0.6,330,3.6,1014.3,0,95.8,122,2816,1,0.2,"3","1",2019,11,7,"22:00"
"7464",0.6,999,999,1014.4,0,95.8,91,14484,1,0,"2","1",2019,11,7,"23:00"
"7465",0,999,999,1014.3,-0.6,95.7,457,16093,1,0,"2","1",2019,11,8,"00:00"
"7466",0,999,999,1013.9,-1.1,92.3,1676,16093,NA,NA,NA,NA,2019,11,8,"01:00"
"7467",-0.6,999,999,1014.2,-2.2,88.9,1676,16093,1,0,"9","5",2019,11,8,"02:00"
"7468",-1.1,999,999,1013.8,-5.6,71.5,1676,16093,1,0,"9","5",2019,11,8,"03:00"
"7469",-2.2,999,999,1013.5,-5,81.1,22000,16093,1,0,"9","5",2019,11,8,"04:00"
"7470",-3.3,999,999,1013.2,-6.1,81,22000,16093,1,0,"9","5",2019,11,8,"05:00"
"7471",-4.4,999,999,1013.2,-7.2,80.8,22000,16093,1,0,"9","5",2019,11,8,"06:00"
"7472",-3.9,999,999,1013.5,-7.8,74.3,22000,16093,1,0,"9","5",2019,11,8,"07:00"
"7473",-2.8,310,4.6,1013.9,-7.2,71.7,22000,16093,1,0,"9","5",2019,11,8,"08:00"
"7474",-1.7,310,5.1,1013.7,-7.2,66.1,1676,16093,1,0,"9","5",2019,11,8,"09:00"
"7475",-1.1,310,5.7,1013.4,-7.2,63.3,1829,16093,1,0,"9","5",2019,11,8,"10:00"
"7476",-0.6,320,5.7,1013.4,-7.8,58.2,NA,NA,1,0,"9","5",2019,11,8,"11:00"
"7477",-0.6,310,7.2,1013,-7.8,58.2,1280,12875,1,0,"2","5",2019,11,8,"12:00"
"7478",-1.1,310,7.7,1013.5,-6.7,65.7,1189,9656,1,0,"2","5",2019,11,8,"13:00"
"7479",-1.7,320,7.2,1014.1,-6.7,68.7,1128,4828,1,0,"2","5",2019,11,8,"14:00"
"7480",-1.1,330,8.2,1014.6,-9.4,53.3,1524,16093,1,0,"2","5",2019,11,8,"15:00"
"7481",-1.1,310,5.7,1015.5,-11.1,46.6,1676,16093,1,0,"9","5",2019,11,8,"16:00"
"7482",-2.2,320,5.7,1016.5,-12.2,46.3,22000,16093,1,0,"9","5",2019,11,8,"17:00"
"7483",-2.8,320,4.6,1017.8,-10.6,55,22000,16093,1,0,"9","5",2019,11,8,"18:00"
"7484",-3.3,300,2.6,1018.5,-10.6,57.1,22000,16093,1,0,"9","5",2019,11,8,"19:00"
"7485",-3.3,280,2.6,1019.1,-10.6,57.1,22000,16093,1,0,"9","5",2019,11,8,"20:00"
"7486",-3.9,320,3.1,1019.6,-10,62.6,22000,16093,1,0,"9","5",2019,11,8,"21:00"
"7487",-3.3,320,4.1,1020.4,-11.1,54.8,22000,16093,1,0,"9","5",2019,11,8,"22:00"
"7488",-3.9,330,4.6,1021.2,-11.1,57.3,22000,16093,1,0,"9","5",2019,11,8,"23:00"
"7489",-3.9,310,3.6,1021.9,-11.1,57.3,22000,16093,1,0,"2","5",2019,11,9,"00:00"
"7490",-5,320,3.1,1022,-11.1,62.3,22000,16093,1,0,"9","5",2019,11,9,"01:00"
"7491",-5,999,0,1022.2,-11.7,59.4,22000,16093,1,0,"9","5",2019,11,9,"02:00"
"7492",-6.1,230,1.5,1022.9,-11.1,67.7,22000,16093,1,0,"9","5",2019,11,9,"03:00"
"7493",-5.6,200,2.1,1023.2,-10,71.1,22000,16093,1,0,"9","5",2019,11,9,"04:00"
"7494",-5,240,1.5,1023.4,-9.4,71.3,22000,16093,1,0,"9","5",2019,11,9,"05:00"
"7495",-4.4,280,2.1,1023.9,-10,65,22000,16093,1,0,"9","5",2019,11,9,"06:00"
"7496",-5,999,0,1024.6,-10,68,22000,16093,1,0,"9","5",2019,11,9,"07:00"
"7497",-3.9,240,1.5,1025.2,-10,62.6,22000,16093,1,0,"9","5",2019,11,9,"08:00"
"7498",-1.7,999,2.6,1025.6,-9.4,55.7,22000,16093,1,0,"9","5",2019,11,9,"09:00"
"7499",-0.6,290,2.6,1025.4,-10,49,22000,16093,1,0,"9","5",2019,11,9,"10:00"
"7500",0,999,2.6,1024.8,-10,46.9,22000,16093,1,0,"9","5",2019,11,9,"11:00"
"7501",1.7,230,3.1,1023.8,-11.1,38.1,22000,16093,1,0,"9","5",2019,11,9,"12:00"
"7502",2.8,999,2.6,1022.8,-11.7,33.6,22000,16093,1,0,"9","5",2019,11,9,"13:00"
"7503",2.8,200,3.6,1022.3,-13.9,28.1,22000,16093,1,0,"9","5",2019,11,9,"14:00"
"7504",2.2,190,2.6,1022.2,-11.7,35,22000,16093,1,0,"9","5",2019,11,9,"15:00"
"7505",1.1,180,4.1,1022.1,-9.4,45.5,22000,16093,1,0,"9","5",2019,11,9,"16:00"
"7506",-0.6,180,3.1,1022.2,-7.8,58.2,22000,16093,1,0,"9","5",2019,11,9,"17:00"
"7507",-0.6,170,3.1,1022.6,-6.7,63.4,22000,16093,1,0,"9","5",2019,11,9,"18:00"
"7508",-1.1,150,2.1,1022.4,-6.1,68.8,22000,16093,1,0,"9","5",2019,11,9,"19:00"
"7509",-1.1,210,1.5,1022.1,-6.7,65.7,22000,16093,1,0,"9","5",2019,11,9,"20:00"
"7510",-1.7,150,1.5,1021.7,-6.1,71.9,22000,16093,1,0,"9","5",2019,11,9,"21:00"
"7511",-1.7,190,1.5,1021.4,-9.4,55.7,22000,16093,1,0,"9","5",2019,11,9,"22:00"
"7512",-1.1,210,3.1,1020.5,-11.7,44.4,22000,16093,1,0,"9","5",2019,11,9,"23:00"
"7513",-0.6,210,3.6,1020,-11.7,42.8,22000,16093,1,0,"9","5",2019,11,10,"00:00"
"7514",-0.6,200,2.6,1019.5,-11.1,44.9,3658,16093,1,0,"9","5",2019,11,10,"01:00"
"7515",-0.6,200,3.6,1018.9,-10.6,46.8,3048,16093,1,0,"9","5",2019,11,10,"02:00"
"7516",-0.6,999,2.6,1018.6,-9.4,51.4,2591,16093,1,0,"9","5",2019,11,10,"03:00"
"7517",-0.6,210,2.6,1018.1,-8.3,56,2743,16093,1,0,"9","5",2019,11,10,"04:00"
"7518",0,999,2.1,1017.8,-7.8,55.7,2591,16093,1,0,"9","5",2019,11,10,"05:00"
"7519",-0.6,210,2.1,1017.7,-7.8,58.2,2743,16093,1,0,"9","5",2019,11,10,"06:00"
"7520",-0.6,180,2.1,1017.6,-7.2,61,2438,16093,1,0,"9","5",2019,11,10,"07:00"
"7521",0.6,190,2.1,1017.9,-6.7,58.1,2438,16093,1,0,"9","5",2019,11,10,"08:00"
"7522",1.7,999,2.1,1017.1,-6.7,53.7,2438,16093,1,0,"9","5",2019,11,10,"09:00"
"7523",3.3,200,4.1,1016.3,-7.2,46.1,22000,16093,1,0,"9","5",2019,11,10,"10:00"
"7524",5.6,200,4.6,1015.3,-7.8,37.5,22000,16093,1,0,"9","5",2019,11,10,"11:00"
"7525",7.2,200,5.7,1013.9,-7.2,35.2,22000,16093,1,0,"9","5",2019,11,10,"12:00"
"7526",7.2,190,4.1,1012.9,-7.2,35.2,2591,16093,1,0,"9","5",2019,11,10,"13:00"
"7527",7.2,200,3.1,1012.6,-6.1,38.3,22000,16093,1,0,"9","5",2019,11,10,"14:00"
"7528",7.2,190,3.6,1012.4,-5,41.6,3353,16093,1,0,"9","5",2019,11,10,"15:00"
"7529",6.7,220,3.6,1012.7,-6.1,39.6,22000,16093,1,0,"9","5",2019,11,10,"16:00"
"7530",5,190,2.1,1013.1,-6.1,44.5,22000,16093,1,0,"9","5",2019,11,10,"17:00"
"7531",4.4,200,2.6,1013.8,-5.6,48.2,2591,16093,1,0,"9","5",2019,11,10,"18:00"
"7532",4.4,220,2.1,1014,-5.6,48.2,22000,16093,1,0,"9","5",2019,11,10,"19:00"
"7533",4.4,210,2.6,1013.9,-5,50.5,1829,16093,1,0,"9","5",2019,11,10,"20:00"
"7534",3.9,180,2.1,1013.8,-5,52.3,1981,16093,1,0,"9","5",2019,11,10,"21:00"
"7535",4.4,240,2.1,1014.3,-4.4,52.8,22000,16093,1,0,"9","5",2019,11,10,"22:00"
"7536",3.3,999,0,1014.4,-5,54.5,22000,16093,1,0,"9","5",2019,11,10,"23:00"
"7537",3.9,999,0,1015,-3.9,56.8,22000,16093,1,0,"9","5",2019,11,11,"00:00"
"7538",3.9,999,0,1015.1,-3.9,56.8,3658,16093,1,0,"9","5",2019,11,11,"01:00"
"7539",3.9,999,0,1015.9,-3.3,59.4,3658,16093,1,0,"9","5",2019,11,11,"02:00"
"7540",4.4,999,0,1015.9,-2.8,59.5,3658,16093,1,0,"9","5",2019,11,11,"03:00"
"7541",3.3,999,0,1016.6,-2.2,67.2,3353,16093,1,0,"9","5",2019,11,11,"04:00"
"7542",3.3,999,0,1017.3,-2.2,67.2,3048,16093,1,0,"9","5",2019,11,11,"05:00"
"7543",2.2,350,3.1,1019,-2.2,72.7,1676,16093,1,0,"9","5",2019,11,11,"06:00"
"7544",2.8,20,3.1,1020.1,-1.1,75.5,1676,16093,1,0,"9","5",2019,11,11,"07:00"
"7545",2.8,20,3.1,1020.9,-1.7,72.3,2286,16093,1,0,"9","5",2019,11,11,"08:00"
"7546",3.3,40,2.6,1021.6,-1.7,69.7,1280,16093,1,0,"9","5",2019,11,11,"09:00"
"7547",2.8,30,3.6,1022.2,-2.8,66.6,1036,16093,1,0,"9","5",2019,11,11,"10:00"
"7548",2.8,10,5.1,1022.5,-3.9,61.4,1036,16093,1,0,"9","5",2019,11,11,"11:00"
"7549",2.2,20,3.6,1022.6,-5,59,1036,16093,1,0,"9","5",2019,11,11,"12:00"
"7550",2.2,20,4.1,1022,-5,59,975,16093,1,0,"9","5",2019,11,11,"13:00"
"7551",1.7,30,4.6,1021.9,-5.6,58.4,1006,16093,1,0,"9","5",2019,11,11,"14:00"
"7552",-1.1,10,3.1,1023.3,-4.4,72.3,975,1609,1,0,"2","1",2019,11,11,"15:00"
"7553",-1.7,30,4.6,1023.4,-2.8,88.2,975,2012,1,0.2,"3","1",2019,11,11,"16:00"
"7554",-2.2,20,4.1,1023.4,-3.3,92.2,640,2012,1,0,"2","1",2019,11,11,"17:00"
"7555",-2.2,20,4.6,1022.9,-3.3,92.2,579,2012,1,0,"2","1",2019,11,11,"18:00"
"7556",-2.2,20,4.6,1022.4,-3.3,92.2,427,1207,1,0.2,"3","1",2019,11,11,"19:00"
"7557",-2.2,20,4.1,1021.6,-3.3,92.2,244,2414,1,0,"2","1",2019,11,11,"20:00"
"7558",-3,20,5.1,1020.8,-3.9,92.1,244,4023,1,0,"2","1",2019,11,11,"21:00"
"7559",-2.8,10,4.1,1019.8,-3.3,96.3,244,4828,1,0.2,"3","1",2019,11,11,"22:00"
"7560",-2.8,20,5.7,1018.4,-3.3,96.3,213,4828,1,0,"2","5",2019,11,11,"23:00"
"7561",-2.8,20,6.2,1016.6,-3.3,96.3,183,4828,1,0.3,"9","5",2019,11,12,"00:00"
"7562",-2.2,10,4.6,1015.9,-2.8,95.7,213,4828,1,0,"2","5",2019,11,12,"01:00"
"7563",-2.8,30,5.7,1013.2,-3.3,96.3,183,6437,1,0.2,"3","1",2019,11,12,"02:00"
"7564",-3.3,10,5.1,1012.2,-4.4,92.1,152,3219,1,0,"2","1",2019,11,12,"03:00"
"7565",-3.9,10,6.2,1010.1,-4.4,96.3,152,8047,1,0,"2","5",2019,11,12,"04:00"
"7566",-3.9,10,5.1,1009,-4.4,96.3,122,4023,1,0,"9","5",2019,11,12,"05:00"
"7567",-4,20,4.6,1007.6,-4.4,96.3,122,4828,1,0,"9","5",2019,11,12,"06:00"
"7568",-4.4,20,2.1,1008.1,-4.4,96.3,91,2012,1,0,"2","1",2019,11,12,"07:00"
"7569",-3.9,30,3.1,1006.3,-4.4,96.3,91,2012,1,0,"2","1",2019,11,12,"08:00"
"7570",-3.9,310,1.5,1005.9,-4.4,95.6,91,1609,1,0,"2","1",2019,11,12,"09:00"
"7571",-3.3,310,3.6,1006,-3.3,96.3,91,2414,1,0.2,"3","1",2019,11,12,"10:00"
"7572",-3,320,3.1,1005.9,-3.3,96.3,183,4828,1,0.2,"3","1",2019,11,12,"11:00"
"7573",-2.2,330,2.1,1004.6,-3,92.9,122,16093,1,0.2,"3","1",2019,11,12,"12:00"
"7574",-2,320,2.1,1004.6,-2.2,96.4,762,2816,1,0,"2","1",2019,11,12,"13:00"
"7575",-1.1,280,1.5,1005.6,-2.2,92.2,122,805,1,0.2,"3","1",2019,11,12,"14:00"
"7576",-2.2,300,3.6,1006.8,-3.9,88.1,244,805,1,0,"2","1",2019,11,12,"15:00"
"7577",-3.3,310,7.7,1007.9,-6.7,77.3,1524,16093,1,0,"2","5",2019,11,12,"16:00"
"7578",-3.9,300,7.2,1008.5,-7.8,74.3,2743,16093,1,0,"9","5",2019,11,12,"17:00"
"7579",-4.4,320,4.6,1009.6,-8.3,74.2,3353,16093,1,0,"9","5",2019,11,12,"18:00"
"7580",-5,290,6.2,1010.4,-8.9,74.1,22000,16093,1,0,"9","5",2019,11,12,"19:00"
"7581",-6.1,280,6.2,1010.6,-10,73.9,22000,16093,1,0,"9","5",2019,11,12,"20:00"
"7582",-7.2,290,5.7,1011.4,-11.7,70.2,22000,16093,1,0,"9","5",2019,11,12,"21:00"
"7583",-7.8,290,5.7,1011.9,-12.8,67.3,22000,16093,1,0,"9","5",2019,11,12,"22:00"
"7584",-8.3,280,4.6,1012,-13.3,67.2,22000,16093,1,0,"9","5",2019,11,12,"23:00"
"7585",-8.9,280,5.1,1012.4,-13.9,67.1,22000,16093,1,0,"9","5",2019,11,13,"00:00"
"7586",-9.4,290,4.6,1012.8,-14.4,67,22000,16093,1,0,"9","5",2019,11,13,"01:00"
"7587",-10,270,5.1,1012.8,-15,66.8,22000,16093,1,0,"9","5",2019,11,13,"02:00"
"7588",-10.6,280,5.1,1012.6,-15.6,66.7,22000,16093,1,0,"9","5",2019,11,13,"03:00"
"7589",-10.6,290,6.7,1013.2,-16.7,60.9,22000,16093,1,0,"9","5",2019,11,13,"04:00"
"7590",-11.1,290,6.2,1013.8,-16.7,63.3,22000,16093,1,0,"9","5",2019,11,13,"05:00"
"7591",-11.7,290,5.1,1014.7,-16.7,66.4,22000,16093,1,0,"9","5",2019,11,13,"06:00"
"7592",-11.7,280,4.6,1015.7,-16.7,66.4,22000,16093,1,0,"9","5",2019,11,13,"07:00"
"7593",-10.6,290,4.6,1016.5,-16.1,64,22000,16093,1,0,"9","5",2019,11,13,"08:00"
"7594",-9.4,290,5.1,1017.5,-15,63.7,22000,16093,1,0,"9","5",2019,11,13,"09:00"
"7595",-7.8,300,8.2,1018.7,-14.4,59.1,22000,16093,1,0,"9","5",2019,11,13,"10:00"
"7596",-6.7,310,9.3,1018.8,-13.9,56.6,22000,16093,1,0,"9","5",2019,11,13,"11:00"
"7597",-6.1,310,6.2,1019.3,-13.3,56.7,22000,16093,1,0,"9","5",2019,11,13,"12:00"
"7598",-5,290,6.2,1019.7,-13.3,52.2,22000,16093,1,0,"9","5",2019,11,13,"13:00"
"7599",-5,310,4.1,1020.8,-13.3,52.2,22000,16093,1,0,"9","5",2019,11,13,"14:00"
"7600",-5.6,280,6.7,1022.4,-13.9,52,22000,16093,1,0,"9","5",2019,11,13,"15:00"
"7601",-6.7,290,7.7,1023.6,-14.4,54.3,22000,16093,1,0,"9","5",2019,11,13,"16:00"
"7602",-7.8,310,4.1,1025.5,-14.4,59.1,22000,16093,1,0,"9","5",2019,11,13,"17:00"
"7603",-8.3,280,2.1,1026.8,-14.4,61.5,22000,16093,1,0,"9","5",2019,11,13,"18:00"
"7604",-9.4,290,4.1,1027.6,-14.4,67,22000,16093,1,0,"9","5",2019,11,13,"19:00"
"7605",-9.4,290,4.1,1028.2,-14.4,67,22000,16093,1,0,"9","5",2019,11,13,"20:00"
"7606",-9.4,250,1.5,1028.8,-14.4,67,22000,16093,1,0,"9","5",2019,11,13,"21:00"
"7607",-10,220,1.5,1029.5,-13.9,73.1,22000,16093,1,0,"9","5",2019,11,13,"22:00"
"7608",-10,240,1.5,1030.4,-13.9,73.1,22000,16093,1,0,"9","5",2019,11,13,"23:00"
"7609",-10,200,1.5,1031.1,-13.3,76.8,22000,16093,1,0,"9","5",2019,11,14,"00:00"
